team: T.B, season: 2020, name: T.B, team.1: T.B, position: Team Level, situation: other, games_played: 56, xGoalsPercentage: 0.55, corsiPercentage: 0.47, fenwickPercentage: 0.47, iceTime: 9070, xOnGoalFor: 85.61, xGoalsFor: 23.45, xReboundsFor: 6.24, xFreezeFor: 13.14, xPlayStoppedFor: 2.71, xPlayContinuedInZoneFor: 43.65, xPlayContinuedOutsideZoneFor: 29.86, flurryAdjustedxGoalsFor: 23.13, scoreVenueAdjustedxGoalsFor: 23.45, flurryScoreVenueAdjustedxGoalsFor: 23.13, shotsOnGoalFor: 89, missedShotsFor: 31, blockedShotAttemptsFor: 32, shotAttemptsFor: 152, goalsFor: 27, reboundsFor: 2, reboundGoalsFor: 1, freezeFor: 14, playStoppedFor: 4, playContinuedInZoneFor: 31, playContinuedOutsideZoneFor: 42, savedShotsOnGoalFor: 62, savedUnblockedShotAttemptsFor: 93, penaltiesFor: 3, penalityMinutesFor: 6, faceOffsWonFor: 84, hitsFor: 28, takeawaysFor: 8, giveawaysFor: 14, lowDangerShotsFor: 60, mediumDangerShotsFor: 24, highDangerShotsFor: 36, lowDangerxGoalsFor: 2.26, mediumDangerxGoalsFor: 2.88, highDangerxGoalsFor: 18.31, lowDangerGoalsFor: 3, mediumDangerGoalsFor: 4, highDangerGoalsFor: 20, scoreAdjustedShotsAttemptsFor: 152.0, unblockedShotAttemptsFor: 120, scoreAdjustedUnblockedShotAttemptsFor: 120.0, dZoneGiveawaysFor: 5, xGoalsFromxReboundsOfShotsFor: 1.79, xGoalsFromActualReboundsOfShotsFor: 0.46, reboundxGoalsFor: 0.46, totalShotCreditFor: 24.73, scoreAdjustedTotalShotCreditFor: 24.73, scoreFlurryAdjustedTotalShotCreditFor: 24.45, xOnGoalAgainst: 98.45, xGoalsAgainst: 19.15, xReboundsAgainst: 7.61, xFreezeAgainst: 17.07, xPlayStoppedAgainst: 3.29, xPlayContinuedInZoneAgainst: 51.46, xPlayContinuedOutsideZoneAgainst: 34.48, flurryAdjustedxGoalsAgainst: 18.59, scoreVenueAdjustedxGoalsAgainst: 19.15, flurryScoreVenueAdjustedxGoalsAgainst: 18.59, shotsOnGoalAgainst: 91, missedShotsAgainst: 43, blockedShotAttemptsAgainst: 36, shotAttemptsAgainst: 170, goalsAgainst: 16, reboundsAgainst: 7, reboundGoalsAgainst: 0, freezeAgainst: 15, playStoppedAgainst: 6, playContinuedInZoneAgainst: 38, playContinuedOutsideZoneAgainst: 52, savedShotsOnGoalAgainst: 75, savedUnblockedShotAttemptsAgainst: 118, penaltiesAgainst: 4, penalityMinutesAgainst: 8, faceOffsWonAgainst: 87, hitsAgainst: 18, takeawaysAgainst: 13, giveawaysAgainst: 13, lowDangerShotsAgainst: 68, mediumDangerShotsAgainst: 45, highDangerShotsAgainst: 21, lowDangerxGoalsAgainst: 2.9, mediumDangerxGoalsAgainst: 5.87, highDangerxGoalsAgainst: 10.38, lowDangerGoalsAgainst: 0, mediumDangerGoalsAgainst: 6, highDangerGoalsAgainst: 10, scoreAdjustedShotsAttemptsAgainst: 170.0, unblockedShotAttemptsAgainst: 134, scoreAdjustedUnblockedShotAttemptsAgainst: 134.0, dZoneGiveawaysAgainst: 4, xGoalsFromxReboundsOfShotsAgainst: 2.18, xGoalsFromActualReboundsOfShotsAgainst: 1.3, reboundxGoalsAgainst: 1.3, totalShotCreditAgainst: 19.96, scoreAdjustedTotalShotCreditAgainst: 19.96, scoreFlurryAdjustedTotalShotCreditAgainst: 19.47
team: PHI, season: 2020, name: PHI, team.1: PHI, position: Team Level, situation: other, games_played: 56, xGoalsPercentage: 0.46, corsiPercentage: 0.53, fenwickPercentage: 0.51, iceTime: 5942, xOnGoalFor: 96.92, xGoalsFor: 16.41, xReboundsFor: 7.34, xFreezeFor: 18.21, xPlayStoppedFor: 3.24, xPlayContinuedInZoneFor: 52.17, xPlayContinuedOutsideZoneFor: 34.63, flurryAdjustedxGoalsFor: 16.05, scoreVenueAdjustedxGoalsFor: 16.41, flurryScoreVenueAdjustedxGoalsFor: 16.05, shotsOnGoalFor: 102, missedShotsFor: 30, blockedShotAttemptsFor: 46, shotAttemptsFor: 178, goalsFor: 20, reboundsFor: 7, reboundGoalsFor: 2, freezeFor: 15, playStoppedFor: 2, playContinuedInZoneFor: 40, playContinuedOutsideZoneFor: 48, savedShotsOnGoalFor: 82, savedUnblockedShotAttemptsFor: 112, penaltiesFor: 5, penalityMinutesFor: 10, faceOffsWonFor: 94, hitsFor: 32, takeawaysFor: 16, giveawaysFor: 13, lowDangerShotsFor: 76, mediumDangerShotsFor: 38, highDangerShotsFor: 18, lowDangerxGoalsFor: 2.78, mediumDangerxGoalsFor: 4.84, highDangerxGoalsFor: 8.79, lowDangerGoalsFor: 5, mediumDangerGoalsFor: 6, highDangerGoalsFor: 9, scoreAdjustedShotsAttemptsFor: 178.0, unblockedShotAttemptsFor: 132, scoreAdjustedUnblockedShotAttemptsFor: 132.0, dZoneGiveawaysFor: 9, xGoalsFromxReboundsOfShotsFor: 2.05, xGoalsFromActualReboundsOfShotsFor: 1.85, reboundxGoalsFor: 1.85, totalShotCreditFor: 16.61, scoreAdjustedTotalShotCreditFor: 16.61, scoreFlurryAdjustedTotalShotCreditFor: 16.37, xOnGoalAgainst: 91.47, xGoalsAgainst: 19.54, xReboundsAgainst: 6.54, xFreezeAgainst: 15.82, xPlayStoppedAgainst: 3.05, xPlayContinuedInZoneAgainst: 47.09, xPlayContinuedOutsideZoneAgainst: 32.95, flurryAdjustedxGoalsAgainst: 19.02, scoreVenueAdjustedxGoalsAgainst: 19.54, flurryScoreVenueAdjustedxGoalsAgainst: 19.02, shotsOnGoalAgainst: 88, missedShotsAgainst: 37, blockedShotAttemptsAgainst: 32, shotAttemptsAgainst: 157, goalsAgainst: 15, reboundsAgainst: 4, reboundGoalsAgainst: 0, freezeAgainst: 20, playStoppedAgainst: 3, playContinuedInZoneAgainst: 37, playContinuedOutsideZoneAgainst: 46, savedShotsOnGoalAgainst: 73, savedUnblockedShotAttemptsAgainst: 110, penaltiesAgainst: 9, penalityMinutesAgainst: 18, faceOffsWonAgainst: 67, hitsAgainst: 25, takeawaysAgainst: 12, giveawaysAgainst: 21, lowDangerShotsAgainst: 75, mediumDangerShotsAgainst: 24, highDangerShotsAgainst: 26, lowDangerxGoalsAgainst: 3.02, mediumDangerxGoalsAgainst: 2.81, highDangerxGoalsAgainst: 13.7, lowDangerGoalsAgainst: 5, mediumDangerGoalsAgainst: 1, highDangerGoalsAgainst: 9, scoreAdjustedShotsAttemptsAgainst: 157.0, unblockedShotAttemptsAgainst: 125, scoreAdjustedUnblockedShotAttemptsAgainst: 125.0, dZoneGiveawaysAgainst: 9, xGoalsFromxReboundsOfShotsAgainst: 1.88, xGoalsFromActualReboundsOfShotsAgainst: 1.42, reboundxGoalsAgainst: 1.53, totalShotCreditAgainst: 19.89, scoreAdjustedTotalShotCreditAgainst: 19.89, scoreFlurryAdjustedTotalShotCreditAgainst: 19.36

team: PHI, season: 2020, name: PHI, team.1: PHI, position: Team Level, situation: all, games_played: 56, xGoalsPercentage: 0.49, corsiPercentage: 0.52, fenwickPercentage: 0.52, iceTime: 205250, xOnGoalFor: 1695.47, xGoalsFor: 150.33, xReboundsFor: 118.43, xFreezeFor: 396.73, xPlayStoppedFor: 56.01, xPlayContinuedInZoneFor: 945.19, xPlayContinuedOutsideZoneFor: 689.32, flurryAdjustedxGoalsFor: 145.91, scoreVenueAdjustedxGoalsFor: 149.66, flurryScoreVenueAdjustedxGoalsFor: 145.25, shotsOnGoalFor: 1690, missedShotsFor: 666, blockedShotAttemptsFor: 776, shotAttemptsFor: 3132, goalsFor: 160, reboundsFor: 139, reboundGoalsFor: 25, freezeFor: 389, playStoppedFor: 76, playContinuedInZoneFor: 669, playContinuedOutsideZoneFor: 923, savedShotsOnGoalFor: 1530, savedUnblockedShotAttemptsFor: 2196, penaltiesFor: 189, penalityMinutesFor: 411, faceOffsWonFor: 1739, hitsFor: 1219, takeawaysFor: 293, giveawaysFor: 443, lowDangerShotsFor: 1774, mediumDangerShotsFor: 437, highDangerShotsFor: 145, lowDangerxGoalsFor: 48.38, mediumDangerxGoalsFor: 53.75, highDangerxGoalsFor: 48.21, lowDangerGoalsFor: 40, mediumDangerGoalsFor: 60, highDangerGoalsFor: 60, scoreAdjustedShotsAttemptsFor: 3084.33, unblockedShotAttemptsFor: 2356, scoreAdjustedUnblockedShotAttemptsFor: 2330.14, dZoneGiveawaysFor: 274, xGoalsFromxReboundsOfShotsFor: 26.1, xGoalsFromActualReboundsOfShotsFor: 26.08, reboundxGoalsFor: 26.14, totalShotCreditFor: 150.29, scoreAdjustedTotalShotCreditFor: 149.7, scoreFlurryAdjustedTotalShotCreditFor: 147.29, xOnGoalAgainst: 1601.34, xGoalsAgainst: 157.55, xReboundsAgainst: 110.17, xFreezeAgainst: 359.43, xPlayStoppedAgainst: 51.83, xPlayContinuedInZoneAgainst: 879.94, xPlayContinuedOutsideZoneAgainst: 649.08, flurryAdjustedxGoalsAgainst: 153.69, scoreVenueAdjustedxGoalsAgainst: 159.12, flurryScoreVenueAdjustedxGoalsAgainst: 155.24, shotsOnGoalAgainst: 1636, missedShotsAgainst: 572, blockedShotAttemptsAgainst: 669, shotAttemptsAgainst: 2877, goalsAgainst: 197, reboundsAgainst: 118, reboundGoalsAgainst: 27, freezeAgainst: 394, playStoppedAgainst: 62, playContinuedInZoneAgainst: 574, playContinuedOutsideZoneAgainst: 864, savedShotsOnGoalAgainst: 1439, savedUnblockedShotAttemptsAgainst: 2011, penaltiesAgainst: 180, penalityMinutesAgainst: 396, faceOffsWonAgainst: 1479, hitsAgainst: 1209, takeawaysAgainst: 340, giveawaysAgainst: 469, lowDangerShotsAgainst: 1620, mediumDangerShotsAgainst: 428, highDangerShotsAgainst: 160, lowDangerxGoalsAgainst: 45.59, mediumDangerxGoalsAgainst: 52.6, highDangerxGoalsAgainst: 59.37, lowDangerGoalsAgainst: 64, mediumDangerGoalsAgainst: 63, highDangerGoalsAgainst: 70, scoreAdjustedShotsAttemptsAgainst: 2929.42, unblockedShotAttemptsAgainst: 2208, scoreAdjustedUnblockedShotAttemptsAgainst: 2238.88, dZoneGiveawaysAgainst: 278, xGoalsFromxReboundsOfShotsAgainst: 24.37, xGoalsFromActualReboundsOfShotsAgainst: 25.94, reboundxGoalsAgainst: 26.3, totalShotCreditAgainst: 155.63, scoreAdjustedTotalShotCreditAgainst: 157.04, scoreFlurryAdjustedTotalShotCreditAgainst: 154.83

team: PHI, season: 2020, name: PHI, team.1: PHI, position: Team Level, situation: 5on5, games_played: 56, xGoalsPercentage: 0.51, corsiPercentage: 0.52, fenwickPercentage: 0.52, iceTime: 167508, xOnGoalFor: 1321.8, xGoalsFor: 105.27, xReboundsFor: 86.94, xFreezeFor: 322.36, xPlayStoppedFor: 43.57, xPlayContinuedInZoneFor: 734.64, xPlayContinuedOutsideZoneFor: 542.23, flurryAdjustedxGoalsFor: 102.14, scoreVenueAdjustedxGoalsFor: 104.59, flurryScoreVenueAdjustedxGoalsFor: 101.49, shotsOnGoalFor: 1307, missedShotsFor: 528, blockedShotAttemptsFor: 619, shotAttemptsFor: 2454, goalsFor: 108, reboundsFor: 111, reboundGoalsFor: 19, freezeFor: 316, playStoppedFor: 63, playContinuedInZoneFor: 516, playContinuedOutsideZoneFor: 721, savedShotsOnGoalFor: 1199, savedUnblockedShotAttemptsFor: 1727, penaltiesFor: 177, penalityMinutesFor: 387, faceOffsWonFor: 1322, hitsFor: 1131, takeawaysFor: 242, giveawaysFor: 366, lowDangerShotsFor: 1414, mediumDangerShotsFor: 334, highDangerShotsFor: 87, lowDangerxGoalsFor: 39.34, mediumDangerxGoalsFor: 41.28, highDangerxGoalsFor: 24.64, lowDangerGoalsFor: 31, mediumDangerGoalsFor: 46, highDangerGoalsFor: 31, scoreAdjustedShotsAttemptsFor: 2406.33, unblockedShotAttemptsFor: 1835, scoreAdjustedUnblockedShotAttemptsFor: 1809.14, dZoneGiveawaysFor: 234, xGoalsFromxReboundsOfShotsFor: 17.91, xGoalsFromActualReboundsOfShotsFor: 21.62, reboundxGoalsFor: 21.68, totalShotCreditFor: 101.49, scoreAdjustedTotalShotCreditFor: 100.91, scoreFlurryAdjustedTotalShotCreditFor: 99.55, xOnGoalAgainst: 1249.58, xGoalsAgainst: 102.81, xReboundsAgainst: 82.32, xFreezeAgainst: 293.3, xPlayStoppedAgainst: 40.73, xPlayContinuedInZoneAgainst: 688.92, xPlayContinuedOutsideZoneAgainst: 517.91, flurryAdjustedxGoalsAgainst: 100.49, scoreVenueAdjustedxGoalsAgainst: 104.38, flurryScoreVenueAdjustedxGoalsAgainst: 102.03, shotsOnGoalAgainst: 1282, missedShotsAgainst: 444, blockedShotAttemptsAgainst: 536, shotAttemptsAgainst: 2262, goalsAgainst: 134, reboundsAgainst: 95, reboundGoalsAgainst: 22, freezeAgainst: 316, playStoppedAgainst: 48, playContinuedInZoneAgainst: 449, playContinuedOutsideZoneAgainst: 685, savedShotsOnGoalAgainst: 1148, savedUnblockedShotAttemptsAgainst: 1592, penaltiesAgainst: 157, penalityMinutesAgainst: 352, faceOffsWonAgainst: 1171, hitsAgainst: 1108, takeawaysAgainst: 281, giveawaysAgainst: 386, lowDangerShotsAgainst: 1293, mediumDangerShotsAgainst: 350, highDangerShotsAgainst: 83, lowDangerxGoalsAgainst: 36.87, mediumDangerxGoalsAgainst: 42.79, highDangerxGoalsAgainst: 23.15, lowDangerGoalsAgainst: 52, mediumDangerGoalsAgainst: 54, highDangerGoalsAgainst: 28, scoreAdjustedShotsAttemptsAgainst: 2314.42, unblockedShotAttemptsAgainst: 1726, scoreAdjustedUnblockedShotAttemptsAgainst: 1756.88, dZoneGiveawaysAgainst: 251, xGoalsFromxReboundsOfShotsAgainst: 16.97, xGoalsFromActualReboundsOfShotsAgainst: 19.57, reboundxGoalsAgainst: 19.93, totalShotCreditAgainst: 99.85, scoreAdjustedTotalShotCreditAgainst: 101.26, scoreFlurryAdjustedTotalShotCreditAgainst: 100.31

team: PHI, season: 2020, name: PHI, team.1: PHI, position: Team Level, situation: 4on5, games_played: 56, xGoalsPercentage: 0.12, corsiPercentage: 0.17, fenwickPercentage: 0.2, iceTime: 15772, xOnGoalFor: 51.25, xGoalsFor: 4.13, xReboundsFor: 2.65, xFreezeFor: 7.41, xPlayStoppedFor: 1.66, xPlayContinuedInZoneFor: 17.48, xPlayContinuedOutsideZoneFor: 38.66, flurryAdjustedxGoalsFor: 4.11, scoreVenueAdjustedxGoalsFor: 4.13, flurryScoreVenueAdjustedxGoalsFor: 4.11, shotsOnGoalFor: 57, missedShotsFor: 15, blockedShotAttemptsFor: 8, shotAttemptsFor: 80, goalsFor: 1, reboundsFor: 0, reboundGoalsFor: 0, freezeFor: 3, playStoppedFor: 3, playContinuedInZoneFor: 12, playContinuedOutsideZoneFor: 53, savedShotsOnGoalFor: 56, savedUnblockedShotAttemptsFor: 71, penaltiesFor: 1, penalityMinutesFor: 2, faceOffsWonFor: 148, hitsFor: 39, takeawaysFor: 23, giveawaysFor: 29, lowDangerShotsFor: 54, mediumDangerShotsFor: 14, highDangerShotsFor: 4, lowDangerxGoalsFor: 1.43, mediumDangerxGoalsFor: 1.68, highDangerxGoalsFor: 1.03, lowDangerGoalsFor: 0, mediumDangerGoalsFor: 0, highDangerGoalsFor: 1, scoreAdjustedShotsAttemptsFor: 80.0, unblockedShotAttemptsFor: 72, scoreAdjustedUnblockedShotAttemptsFor: 72.0, dZoneGiveawaysFor: 27, xGoalsFromxReboundsOfShotsFor: 0.61, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 4.74, scoreAdjustedTotalShotCreditFor: 4.74, scoreFlurryAdjustedTotalShotCreditFor: 4.71, xOnGoalAgainst: 214.95, xGoalsAgainst: 30.38, xReboundsAgainst: 19.04, xFreezeAgainst: 43.86, xPlayStoppedAgainst: 6.78, xPlayContinuedInZoneAgainst: 130.27, xPlayContinuedOutsideZoneAgainst: 66.67, flurryAdjustedxGoalsAgainst: 29.45, scoreVenueAdjustedxGoalsAgainst: 30.38, flurryScoreVenueAdjustedxGoalsAgainst: 29.45, shotsOnGoalAgainst: 218, missedShotsAgainst: 79, blockedShotAttemptsAgainst: 90, shotAttemptsAgainst: 387, goalsAgainst: 43, reboundsAgainst: 18, reboundGoalsAgainst: 4, freezeAgainst: 55, playStoppedAgainst: 9, playContinuedInZoneAgainst: 81, playContinuedOutsideZoneAgainst: 91, savedShotsOnGoalAgainst: 175, savedUnblockedShotAttemptsAgainst: 254, penaltiesAgainst: 7, penalityMinutesAgainst: 12, faceOffsWonAgainst: 135, hitsAgainst: 17, takeawaysAgainst: 8, giveawaysAgainst: 43, lowDangerShotsAgainst: 211, mediumDangerShotsAgainst: 44, highDangerShotsAgainst: 42, lowDangerxGoalsAgainst: 4.56, mediumDangerxGoalsAgainst: 5.74, highDangerxGoalsAgainst: 20.09, lowDangerGoalsAgainst: 5, mediumDangerGoalsAgainst: 8, highDangerGoalsAgainst: 30, scoreAdjustedShotsAttemptsAgainst: 387.0, unblockedShotAttemptsAgainst: 297, scoreAdjustedUnblockedShotAttemptsAgainst: 297.0, dZoneGiveawaysAgainst: 2, xGoalsFromxReboundsOfShotsAgainst: 4.99, xGoalsFromActualReboundsOfShotsAgainst: 4.73, reboundxGoalsAgainst: 4.62, totalShotCreditAgainst: 30.74, scoreAdjustedTotalShotCreditAgainst: 30.74, scoreFlurryAdjustedTotalShotCreditAgainst: 30.08

team: PHI, season: 2020, name: PHI, team.1: PHI, position: Team Level, situation: 5on4, games_played: 56, xGoalsPercentage: 0.84, corsiPercentage: 0.86, fenwickPercentage: 0.84, iceTime: 16028, xOnGoalFor: 225.5, xGoalsFor: 24.52, xReboundsFor: 21.5, xFreezeFor: 48.74, xPlayStoppedFor: 7.55, xPlayContinuedInZoneFor: 140.89, xPlayContinuedOutsideZoneFor: 73.81, flurryAdjustedxGoalsFor: 23.6, scoreVenueAdjustedxGoalsFor: 24.52, flurryScoreVenueAdjustedxGoalsFor: 23.6, shotsOnGoalFor: 224, missedShotsFor: 93, blockedShotAttemptsFor: 103, shotAttemptsFor: 420, goalsFor: 31, reboundsFor: 21, reboundGoalsFor: 4, freezeFor: 55, playStoppedFor: 8, playContinuedInZoneFor: 101, playContinuedOutsideZoneFor: 101, savedShotsOnGoalFor: 193, savedUnblockedShotAttemptsFor: 286, penaltiesFor: 6, penalityMinutesFor: 12, faceOffsWonFor: 175, hitsFor: 17, takeawaysFor: 12, giveawaysFor: 35, lowDangerShotsFor: 230, mediumDangerShotsFor: 51, highDangerShotsFor: 36, lowDangerxGoalsFor: 4.82, mediumDangerxGoalsFor: 5.96, highDangerxGoalsFor: 13.75, lowDangerGoalsFor: 4, mediumDangerGoalsFor: 8, highDangerGoalsFor: 19, scoreAdjustedShotsAttemptsFor: 420.0, unblockedShotAttemptsFor: 317, scoreAdjustedUnblockedShotAttemptsFor: 317.0, dZoneGiveawaysFor: 4, xGoalsFromxReboundsOfShotsFor: 5.53, xGoalsFromActualReboundsOfShotsFor: 2.61, reboundxGoalsFor: 2.61, totalShotCreditFor: 27.45, scoreAdjustedTotalShotCreditFor: 27.45, scoreFlurryAdjustedTotalShotCreditFor: 26.67, xOnGoalAgainst: 45.33, xGoalsAgainst: 4.82, xReboundsAgainst: 2.27, xFreezeAgainst: 6.45, xPlayStoppedAgainst: 1.27, xPlayContinuedInZoneAgainst: 13.64, xPlayContinuedOutsideZoneAgainst: 31.54, flurryAdjustedxGoalsAgainst: 4.74, scoreVenueAdjustedxGoalsAgainst: 4.82, flurryScoreVenueAdjustedxGoalsAgainst: 4.74, shotsOnGoalAgainst: 48, missedShotsAgainst: 12, blockedShotAttemptsAgainst: 11, shotAttemptsAgainst: 71, goalsAgainst: 5, reboundsAgainst: 1, reboundGoalsAgainst: 1, freezeAgainst: 3, playStoppedAgainst: 2, playContinuedInZoneAgainst: 7, playContinuedOutsideZoneAgainst: 42, savedShotsOnGoalAgainst: 43, savedUnblockedShotAttemptsAgainst: 55, penaltiesAgainst: 7, penalityMinutesAgainst: 14, faceOffsWonAgainst: 106, hitsAgainst: 59, takeawaysAgainst: 39, giveawaysAgainst: 19, lowDangerShotsAgainst: 41, mediumDangerShotsAgainst: 10, highDangerShotsAgainst: 9, lowDangerxGoalsAgainst: 1.16, mediumDangerxGoalsAgainst: 1.25, highDangerxGoalsAgainst: 2.42, lowDangerGoalsAgainst: 2, mediumDangerGoalsAgainst: 0, highDangerGoalsAgainst: 3, scoreAdjustedShotsAttemptsAgainst: 71.0, unblockedShotAttemptsAgainst: 60, scoreAdjustedUnblockedShotAttemptsAgainst: 60.0, dZoneGiveawaysAgainst: 16, xGoalsFromxReboundsOfShotsAgainst: 0.54, xGoalsFromActualReboundsOfShotsAgainst: 0.21, reboundxGoalsAgainst: 0.21, totalShotCreditAgainst: 5.14, scoreAdjustedTotalShotCreditAgainst: 5.14, scoreFlurryAdjustedTotalShotCreditAgainst: 5.07

team: PIT, season: 2020, name: PIT, team.1: PIT, position: Team Level, situation: other, games_played: 56, xGoalsPercentage: 0.59, corsiPercentage: 0.49, fenwickPercentage: 0.5, iceTime: 6040, xOnGoalFor: 91.55, xGoalsFor: 25.39, xReboundsFor: 6.27, xFreezeFor: 14.4, xPlayStoppedFor: 2.89, xPlayContinuedInZoneFor: 44.71, xPlayContinuedOutsideZoneFor: 32.34, flurryAdjustedxGoalsFor: 24.72, scoreVenueAdjustedxGoalsFor: 25.39, flurryScoreVenueAdjustedxGoalsFor: 24.72, shotsOnGoalFor: 93, missedShotsFor: 33, blockedShotAttemptsFor: 24, shotAttemptsFor: 150, goalsFor: 28, reboundsFor: 7, reboundGoalsFor: 2, freezeFor: 11, playStoppedFor: 3, playContinuedInZoneFor: 38, playContinuedOutsideZoneFor: 39, savedShotsOnGoalFor: 65, savedUnblockedShotAttemptsFor: 98, penaltiesFor: 6, penalityMinutesFor: 12, faceOffsWonFor: 83, hitsFor: 28, takeawaysFor: 20, giveawaysFor: 25, lowDangerShotsFor: 56, mediumDangerShotsFor: 39, highDangerShotsFor: 31, lowDangerxGoalsFor: 2.26, mediumDangerxGoalsFor: 5.04, highDangerxGoalsFor: 18.09, lowDangerGoalsFor: 2, mediumDangerGoalsFor: 9, highDangerGoalsFor: 17, scoreAdjustedShotsAttemptsFor: 150.0, unblockedShotAttemptsFor: 126, scoreAdjustedUnblockedShotAttemptsFor: 126.0, dZoneGiveawaysFor: 8, xGoalsFromxReboundsOfShotsFor: 1.72, xGoalsFromActualReboundsOfShotsFor: 2.46, reboundxGoalsFor: 2.46, totalShotCreditFor: 24.66, scoreAdjustedTotalShotCreditFor: 24.66, scoreFlurryAdjustedTotalShotCreditFor: 24.06, xOnGoalAgainst: 90.09, xGoalsAgainst: 17.49, xReboundsAgainst: 7.19, xFreezeAgainst: 16.63, xPlayStoppedAgainst: 3.27, xPlayContinuedInZoneAgainst: 51.03, xPlayContinuedOutsideZoneAgainst: 30.39, flurryAdjustedxGoalsAgainst: 16.69, scoreVenueAdjustedxGoalsAgainst: 17.49, flurryScoreVenueAdjustedxGoalsAgainst: 16.69, shotsOnGoalAgainst: 90, missedShotsAgainst: 36, blockedShotAttemptsAgainst: 29, shotAttemptsAgainst: 155, goalsAgainst: 18, reboundsAgainst: 11, reboundGoalsAgainst: 3, freezeAgainst: 24, playStoppedAgainst: 1, playContinuedInZoneAgainst: 35, playContinuedOutsideZoneAgainst: 37, savedShotsOnGoalAgainst: 72, savedUnblockedShotAttemptsAgainst: 108, penaltiesAgainst: 1, penalityMinutesAgainst: 2, faceOffsWonAgainst: 75, hitsAgainst: 50, takeawaysAgainst: 12, giveawaysAgainst: 14, lowDangerShotsAgainst: 77, mediumDangerShotsAgainst: 22, highDangerShotsAgainst: 27, lowDangerxGoalsAgainst: 2.77, mediumDangerxGoalsAgainst: 2.6, highDangerxGoalsAgainst: 12.13, lowDangerGoalsAgainst: 4, mediumDangerGoalsAgainst: 1, highDangerGoalsAgainst: 13, scoreAdjustedShotsAttemptsAgainst: 155.0, unblockedShotAttemptsAgainst: 126, scoreAdjustedUnblockedShotAttemptsAgainst: 126.0, dZoneGiveawaysAgainst: 2, xGoalsFromxReboundsOfShotsAgainst: 2.01, xGoalsFromActualReboundsOfShotsAgainst: 3.46, reboundxGoalsAgainst: 3.74, totalShotCreditAgainst: 15.76, scoreAdjustedTotalShotCreditAgainst: 15.76, scoreFlurryAdjustedTotalShotCreditAgainst: 15.2

